id	name	state	lat	lon	ele	nfiles	nonpublic	recentfile	display	col
2754	Kronburg	Bayern	47.9084	10.1514	670	6	0	TRUE	rdwd::metaInfo(id=2754)<br>name: Kronburg<br>state: Bayern<br>lat: 47.9084<br>lon: 10.1514<br>ele:  670<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
2755	Kroppen	Brandenburg	51.3845	13.792	110	6	0	TRUE	rdwd::metaInfo(id=2755)<br>name: Kroppen<br>state: Brandenburg<br>lat: 51.3845<br>lon: 13.7920<br>ele:  110<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
2756	Kropstaedt	Sachsen-Anhalt	51.9648	12.7445	107	3	3	FALSE	rdwd::metaInfo(id=2756)<br>name: Kropstaedt<br>state: Sachsen-Anhalt<br>lat: 51.9648<br>lon: 12.7445<br>ele:  107<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2757	Krozingen, Bad	Baden-Wuerttemberg	47.9077	7.702	238	0	30	FALSE	rdwd::metaInfo(id=2757)<br>name: Krozingen, Bad<br>state: Baden-Wuerttemberg<br>lat: 47.9077<br>lon:  7.7020<br>ele:  238<br>n public files:  0<br>nonpublic: 30<br>recentfile: FALSE	red
2758	Krozingen, Bad-Hausen	Baden-Wuerttemberg	47.9585	7.6578	202	0	8	FALSE	rdwd::metaInfo(id=2758)<br>name: Krozingen, Bad-Hausen<br>state: Baden-Wuerttemberg<br>lat: 47.9585<br>lon:  7.6578<br>ele:  202<br>n public files:  0<br>nonpublic:  8<br>recentfile: FALSE	red
3297	Kruemmel	Mecklenburg-Vorpommern	53.2681	12.7221	64	12	2	TRUE	rdwd::metaInfo(id=3297)<br>name: Kruemmel<br>state: Mecklenburg-Vorpommern<br>lat: 53.2681<br>lon: 12.7221<br>ele:   64<br>n public files: 12<br>nonpublic:  2<br>recentfile: TRUE	blue
2759	Kruen	Bayern	47.5037	11.2808	873	6	6	TRUE	rdwd::metaInfo(id=2759)<br>name: Kruen<br>state: Bayern<br>lat: 47.5037<br>lon: 11.2808<br>ele:  873<br>n public files:  6<br>nonpublic:  6<br>recentfile: TRUE	blue
2760	Kruessau	Sachsen-Anhalt	52.288	12.0707	45	3	3	FALSE	rdwd::metaInfo(id=2760)<br>name: Kruessau<br>state: Sachsen-Anhalt<br>lat: 52.2880<br>lon: 12.0707<br>ele:   45<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2761	Krumbach-Edenhausen	Bayern	48.251	10.4163	520	17	17	FALSE	rdwd::metaInfo(id=2761)<br>name: Krumbach-Edenhausen<br>state: Bayern<br>lat: 48.2510<br>lon: 10.4163<br>ele:  520<br>n public files: 17<br>nonpublic: 17<br>recentfile: FALSE	red
2762	Krumesse	Schleswig-Holstein	53.7833	10.65	15	3	3	FALSE	rdwd::metaInfo(id=2762)<br>name: Krumesse<br>state: Schleswig-Holstein<br>lat: 53.7833<br>lon: 10.6500<br>ele:   15<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
1259	Krummennaab-Sassenhof	Bayern	49.8286	12.0622	490	6	0	TRUE	rdwd::metaInfo(id=1259)<br>name: Krummennaab-Sassenhof<br>state: Bayern<br>lat: 49.8286<br>lon: 12.0622<br>ele:  490<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
15147	Krummhoern-Woquard	Niedersachsen	53.4309	7.0822	1	6	0	TRUE	rdwd::metaInfo(id=15147)<br>name: Krummhoern-Woquard<br>state: Niedersachsen<br>lat: 53.4309<br>lon:  7.0822<br>ele:    1<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
6221	Krummhoern (Hooge)	Niedersachsen	53.5084	7.0781	6	2	2	FALSE	rdwd::metaInfo(id=6221)<br>name: Krummhoern (Hooge)<br>state: Niedersachsen<br>lat: 53.5084<br>lon:  7.0781<br>ele:    6<br>n public files:  2<br>nonpublic:  2<br>recentfile: FALSE	red
2764	Krumstedt	Schleswig-Holstein	54.0706	9.1781	8	3	3	FALSE	rdwd::metaInfo(id=2764)<br>name: Krumstedt<br>state: Schleswig-Holstein<br>lat: 54.0706<br>lon:  9.1781<br>ele:    8<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
314	Kubschuetz, Kr. Bautzen	Sachsen	51.1604	14.5042	234	51	12	TRUE	rdwd::metaInfo(id=314)<br>name: Kubschuetz, Kr. Bautzen<br>state: Sachsen<br>lat: 51.1604<br>lon: 14.5042<br>ele:  234<br>n public files: 51<br>nonpublic: 12<br>recentfile: TRUE	blue
2767	Kuehlungsborn, Ostseebad	Mecklenburg-Vorpommern	54.1504	11.7634	6	4	2	TRUE	rdwd::metaInfo(id=2767)<br>name: Kuehlungsborn, Ostseebad<br>state: Mecklenburg-Vorpommern<br>lat: 54.1504<br>lon: 11.7634<br>ele:    6<br>n public files:  4<br>nonpublic:  2<br>recentfile: TRUE	blue
2766	Kuehlungsborn, Ostseebad1	Mecklenburg-Vorpommern	54.1167	11.7667	74	3	3	FALSE	rdwd::metaInfo(id=2766)<br>name: Kuehlungsborn, Ostseebad1<br>state: Mecklenburg-Vorpommern<br>lat: 54.1167<br>lon: 11.7667<br>ele:   74<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2768	Kuehndorf	Thueringen	50.6035	10.4918	445	3	3	FALSE	rdwd::metaInfo(id=2768)<br>name: Kuehndorf<br>state: Thueringen<br>lat: 50.6035<br>lon: 10.4918<br>ele:  445<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2769	Kuehnhaide	Sachsen	50.5935	13.2489	715	3	3	FALSE	rdwd::metaInfo(id=2769)<br>name: Kuehnhaide<br>state: Sachsen<br>lat: 50.5935<br>lon: 13.2489<br>ele:  715<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2770	Kuekels	Schleswig-Holstein	53.9015	10.2359	35	10	10	FALSE	rdwd::metaInfo(id=2770)<br>name: Kuekels<br>state: Schleswig-Holstein<br>lat: 53.9015<br>lon: 10.2359<br>ele:   35<br>n public files: 10<br>nonpublic: 10<br>recentfile: FALSE	red
2771	Kuelsheim	Baden-Wuerttemberg	49.6672	9.5222	323	1	1	FALSE	rdwd::metaInfo(id=2771)<br>name: Kuelsheim<br>state: Baden-Wuerttemberg<br>lat: 49.6672<br>lon:  9.5222<br>ele:  323<br>n public files:  1<br>nonpublic:  1<br>recentfile: FALSE	red
7227	Kuelsheim (LUBW)	Baden-Wuerttemberg	49.6789	9.523	280	0	6	FALSE	rdwd::metaInfo(id=7227)<br>name: Kuelsheim (LUBW)<br>state: Baden-Wuerttemberg<br>lat: 49.6789<br>lon:  9.5230<br>ele:  280<br>n public files:  0<br>nonpublic:  6<br>recentfile: FALSE	red
2772	Kuelsheim/Baden	Baden-Wuerttemberg	49.6753	9.5208	300	3	3	FALSE	rdwd::metaInfo(id=2772)<br>name: Kuelsheim/Baden<br>state: Baden-Wuerttemberg<br>lat: 49.6753<br>lon:  9.5208<br>ele:  300<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2773	Kuemmersbruck	Bayern	49.4283	11.9016	417	40	0	TRUE	rdwd::metaInfo(id=2773)<br>name: Kuemmersbruck<br>state: Bayern<br>lat: 49.4283<br>lon: 11.9016<br>ele:  417<br>n public files: 40<br>nonpublic:  0<br>recentfile: TRUE	blue
2774	Kuenzell-Dietershausen	Hessen	50.4994	9.7999	455	3	3	FALSE	rdwd::metaInfo(id=2774)<br>name: Kuenzell-Dietershausen<br>state: Hessen<br>lat: 50.4994<br>lon:  9.7999<br>ele:  455<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2775	Kuenzelsau	Baden-Wuerttemberg	49.2795	9.6925	225	15	15	FALSE	rdwd::metaInfo(id=2775)<br>name: Kuenzelsau<br>state: Baden-Wuerttemberg<br>lat: 49.2795<br>lon:  9.6925<br>ele:  225<br>n public files: 15<br>nonpublic: 15<br>recentfile: FALSE	red
2776	Kuenzelsau-Morsbach	Baden-Wuerttemberg	49.2753	9.725	241	3	3	FALSE	rdwd::metaInfo(id=2776)<br>name: Kuenzelsau-Morsbach<br>state: Baden-Wuerttemberg<br>lat: 49.2753<br>lon:  9.7250<br>ele:  241<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2777	Kuerten	Nordrhein-Westfalen	51.0545	7.2634	230	3	3	FALSE	rdwd::metaInfo(id=2777)<br>name: Kuerten<br>state: Nordrhein-Westfalen<br>lat: 51.0545<br>lon:  7.2634<br>ele:  230<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2778	Kuestrin-Kietz	Brandenburg	52.5629	14.6066	13	6	0	TRUE	rdwd::metaInfo(id=2778)<br>name: Kuestrin-Kietz<br>state: Brandenburg<br>lat: 52.5629<br>lon: 14.6066<br>ele:   13<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
2779	Kuhbier	Brandenburg	53.1486	12.0851	63	13	2	TRUE	rdwd::metaInfo(id=2779)<br>name: Kuhbier<br>state: Brandenburg<br>lat: 53.1486<br>lon: 12.0851<br>ele:   63<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
2780	Kulmbach	Bayern	50.1003	11.4494	330	11	11	FALSE	rdwd::metaInfo(id=2780)<br>name: Kulmbach<br>state: Bayern<br>lat: 50.1003<br>lon: 11.4494<br>ele:  330<br>n public files: 11<br>nonpublic: 11<br>recentfile: FALSE	red
2782	Kulmbach-Kirchleus	Bayern	50.171	11.3842	430	3	3	FALSE	rdwd::metaInfo(id=2782)<br>name: Kulmbach-Kirchleus<br>state: Bayern<br>lat: 50.1710<br>lon: 11.3842<br>ele:  430<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2781	Kulmbach-Unterkodach	Bayern	50.0903	11.4237	316	6	0	TRUE	rdwd::metaInfo(id=2781)<br>name: Kulmbach-Unterkodach<br>state: Bayern<br>lat: 50.0903<br>lon: 11.4237<br>ele:  316<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
2783	Kumhausen	Bayern	48.5126	12.1513	436	20	20	FALSE	rdwd::metaInfo(id=2783)<br>name: Kumhausen<br>state: Bayern<br>lat: 48.5126<br>lon: 12.1513<br>ele:  436<br>n public files: 20<br>nonpublic: 20<br>recentfile: FALSE	red
2785	Kunrau	Sachsen-Anhalt	52.5661	11.0233	63	3	3	FALSE	rdwd::metaInfo(id=2785)<br>name: Kunrau<br>state: Sachsen-Anhalt<br>lat: 52.5661<br>lon: 11.0233<br>ele:   63<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2786	Kupferberg	Bayern	50.1378	11.5742	470	3	3	FALSE	rdwd::metaInfo(id=2786)<br>name: Kupferberg<br>state: Bayern<br>lat: 50.1378<br>lon: 11.5742<br>ele:  470<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2787	Kupferzell-Rechbach	Baden-Wuerttemberg	49.2428	9.6786	354	14	3	TRUE	rdwd::metaInfo(id=2787)<br>name: Kupferzell-Rechbach<br>state: Baden-Wuerttemberg<br>lat: 49.2428<br>lon:  9.6786<br>ele:  354<br>n public files: 14<br>nonpublic:  3<br>recentfile: TRUE	blue
2788	Kupferzell-Westernach	Baden-Wuerttemberg	49.1936	9.6853	355	3	3	FALSE	rdwd::metaInfo(id=2788)<br>name: Kupferzell-Westernach<br>state: Baden-Wuerttemberg<br>lat: 49.1936<br>lon:  9.6853<br>ele:  355<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
6043	Kurl PW	Nordrhein-Westfalen	51.537	7.5809	69	0	4	FALSE	rdwd::metaInfo(id=6043)<br>name: Kurl PW<br>state: Nordrhein-Westfalen<br>lat: 51.5370<br>lon:  7.5809<br>ele:   69<br>n public files:  0<br>nonpublic:  4<br>recentfile: FALSE	red
2789	Kusel	Rheinland-Pfalz	49.5422	7.3975	287	3	3	FALSE	rdwd::metaInfo(id=2789)<br>name: Kusel<br>state: Rheinland-Pfalz<br>lat: 49.5422<br>lon:  7.3975<br>ele:  287<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2790	Kusel-Fuenfbirken	Rheinland-Pfalz	49.5592	7.4134	296	15	15	FALSE	rdwd::metaInfo(id=2790)<br>name: Kusel-Fuenfbirken<br>state: Rheinland-Pfalz<br>lat: 49.5592<br>lon:  7.4134<br>ele:  296<br>n public files: 15<br>nonpublic: 15<br>recentfile: FALSE	red
6322	Kusel (Klaeranlage)	Rheinland-Pfalz	49.5414	7.4299	215	0	6	FALSE	rdwd::metaInfo(id=6322)<br>name: Kusel (Klaeranlage)<br>state: Rheinland-Pfalz<br>lat: 49.5414<br>lon:  7.4299<br>ele:  215<br>n public files:  0<br>nonpublic:  6<br>recentfile: FALSE	red
6274	Kusterdingen	Baden-Wuerttemberg	48.52	9.12	412	6	0	TRUE	rdwd::metaInfo(id=6274)<br>name: Kusterdingen<br>state: Baden-Wuerttemberg<br>lat: 48.5200<br>lon:  9.1200<br>ele:  412<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
2791	Kutenholz-Mulsum	Niedersachsen	53.5188	9.2872	14	3	3	FALSE	rdwd::metaInfo(id=2791)<br>name: Kutenholz-Mulsum<br>state: Niedersachsen<br>lat: 53.5188<br>lon:  9.2872<br>ele:   14<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2793	Kyffhaeuser	Thueringen	51.4167	11.1	402	3	3	FALSE	rdwd::metaInfo(id=2793)<br>name: Kyffhaeuser<br>state: Thueringen<br>lat: 51.4167<br>lon: 11.1000<br>ele:  402<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
1880	Kyffhaeuserland-Guenserode	Thueringen	51.2978	11.0536	243	6	0	TRUE	rdwd::metaInfo(id=1880)<br>name: Kyffhaeuserland-Guenserode<br>state: Thueringen<br>lat: 51.2978<br>lon: 11.0536<br>ele:  243<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
4864	Kyffhaeuserland-Steinthaleben	Thueringen	51.3954	11.0728	380	8	0	TRUE	rdwd::metaInfo(id=4864)<br>name: Kyffhaeuserland-Steinthaleben<br>state: Thueringen<br>lat: 51.3954<br>lon: 11.0728<br>ele:  380<br>n public files:  8<br>nonpublic:  0<br>recentfile: TRUE	blue
2794	Kyritz	Brandenburg	52.9363	12.4093	40	73	2	TRUE	rdwd::metaInfo(id=2794)<br>name: Kyritz<br>state: Brandenburg<br>lat: 52.9363<br>lon: 12.4093<br>ele:   40<br>n public files: 73<br>nonpublic:  2<br>recentfile: TRUE	blue
2795	Laage	Mecklenburg-Vorpommern	53.8884	12.3319	20	6	0	TRUE	rdwd::metaInfo(id=2795)<br>name: Laage<br>state: Mecklenburg-Vorpommern<br>lat: 53.8884<br>lon: 12.3319<br>ele:   20<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
2796	Laage (Flugplatz)	Mecklenburg-Vorpommern	53.9156	12.279	40	38	0	TRUE	rdwd::metaInfo(id=2796)<br>name: Laage (Flugplatz)<br>state: Mecklenburg-Vorpommern<br>lat: 53.9156<br>lon: 12.2790<br>ele:   40<br>n public files: 38<br>nonpublic:  0<br>recentfile: TRUE	blue
2797	Laar, Kreis Grafschaft Bentheim	Niedersachsen	52.6152	6.7443	11	3	3	FALSE	rdwd::metaInfo(id=2797)<br>name: Laar, Kreis Grafschaft Bentheim<br>state: Niedersachsen<br>lat: 52.6152<br>lon:  6.7443<br>ele:   11<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2798	Laarbruch	Nordrhein-Westfalen	51.6	6.15	32	0	16	FALSE	rdwd::metaInfo(id=2798)<br>name: Laarbruch<br>state: Nordrhein-Westfalen<br>lat: 51.6000<br>lon:  6.1500<br>ele:   32<br>n public files:  0<br>nonpublic: 16<br>recentfile: FALSE	red
2801	Laasphe, Bad	Nordrhein-Westfalen	50.9333	8.4167	340	3	3	FALSE	rdwd::metaInfo(id=2801)<br>name: Laasphe, Bad<br>state: Nordrhein-Westfalen<br>lat: 50.9333<br>lon:  8.4167<br>ele:  340<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2802	Laasphe, Bad-Hesselbach	Nordrhein-Westfalen	50.8864	8.3685	459	6	0	TRUE	rdwd::metaInfo(id=2802)<br>name: Laasphe, Bad-Hesselbach<br>state: Nordrhein-Westfalen<br>lat: 50.8864<br>lon:  8.3685<br>ele:  459<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
2803	Laasphe, Bad-Rueckershausen	Nordrhein-Westfalen	50.9501	8.2955	458	3	3	FALSE	rdwd::metaInfo(id=2803)<br>name: Laasphe, Bad-Rueckershausen<br>state: Nordrhein-Westfalen<br>lat: 50.9501<br>lon:  8.2955<br>ele:  458<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2804	Laatzen-Rethen	Niedersachsen	52.2897	9.813	63	6	0	TRUE	rdwd::metaInfo(id=2804)<br>name: Laatzen-Rethen<br>state: Niedersachsen<br>lat: 52.2897<br>lon:  9.8130<br>ele:   63<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
2805	Lachendorf	Niedersachsen	52.6255	10.2496	48	7	1	TRUE	rdwd::metaInfo(id=2805)<br>name: Lachendorf<br>state: Niedersachsen<br>lat: 52.6255<br>lon: 10.2496<br>ele:   48<br>n public files:  7<br>nonpublic:  1<br>recentfile: TRUE	blue
2806	Ladbergen-Overbeck	Nordrhein-Westfalen	52.1558	7.7213	51	3	3	FALSE	rdwd::metaInfo(id=2806)<br>name: Ladbergen-Overbeck<br>state: Nordrhein-Westfalen<br>lat: 52.1558<br>lon:  7.7213<br>ele:   51<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2807	Ladeburg	Sachsen-Anhalt	52.0822	11.9346	88	3	3	FALSE	rdwd::metaInfo(id=2807)<br>name: Ladeburg<br>state: Sachsen-Anhalt<br>lat: 52.0822<br>lon: 11.9346<br>ele:   88<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2808	Ladenburg	Baden-Wuerttemberg	49.4731	8.6387	104	3	3	FALSE	rdwd::metaInfo(id=2808)<br>name: Ladenburg<br>state: Baden-Wuerttemberg<br>lat: 49.4731<br>lon:  8.6387<br>ele:  104<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2809	Lage, Kreis Lippe	Nordrhein-Westfalen	51.9858	8.8093	108	3	3	FALSE	rdwd::metaInfo(id=2809)<br>name: Lage, Kreis Lippe<br>state: Nordrhein-Westfalen<br>lat: 51.9858<br>lon:  8.8093<br>ele:  108<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2810	Lage, Kreis Lippe-Hoerste	Nordrhein-Westfalen	51.9446	8.7749	150	13	2	TRUE	rdwd::metaInfo(id=2810)<br>name: Lage, Kreis Lippe-Hoerste<br>state: Nordrhein-Westfalen<br>lat: 51.9446<br>lon:  8.7749<br>ele:  150<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
2811	Lahnstein	Rheinland-Pfalz	50.2882	7.6239	71	3	3	FALSE	rdwd::metaInfo(id=2811)<br>name: Lahnstein<br>state: Rheinland-Pfalz<br>lat: 50.2882<br>lon:  7.6239<br>ele:   71<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2812	Lahr	Baden-Wuerttemberg	48.3647	7.828	156	77	5	TRUE	rdwd::metaInfo(id=2812)<br>name: Lahr<br>state: Baden-Wuerttemberg<br>lat: 48.3647<br>lon:  7.8280<br>ele:  156<br>n public files: 77<br>nonpublic:  5<br>recentfile: TRUE	blue
2815	Lakenhaus	Niedersachsen	51.7333	9.6	338	3	3	FALSE	rdwd::metaInfo(id=2815)<br>name: Lakenhaus<br>state: Niedersachsen<br>lat: 51.7333<br>lon:  9.6000<br>ele:  338<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2816	Lalendorf	Mecklenburg-Vorpommern	53.7598	12.3837	38	3	3	FALSE	rdwd::metaInfo(id=2816)<br>name: Lalendorf<br>state: Mecklenburg-Vorpommern<br>lat: 53.7598<br>lon: 12.3837<br>ele:   38<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2817	Lalling	Bayern	48.8359	13.1065	353	3	3	FALSE	rdwd::metaInfo(id=2817)<br>name: Lalling<br>state: Bayern<br>lat: 48.8359<br>lon: 13.1065<br>ele:  353<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2818	Lam	Bayern	49.1957	13.0559	541	3	3	FALSE	rdwd::metaInfo(id=2818)<br>name: Lam<br>state: Bayern<br>lat: 49.1957<br>lon: 13.0559<br>ele:  541<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
6215	Lam-Lambach	Bayern	49.2154	13.0662	689	15	2	TRUE	rdwd::metaInfo(id=6215)<br>name: Lam-Lambach<br>state: Bayern<br>lat: 49.2154<br>lon: 13.0662<br>ele:  689<br>n public files: 15<br>nonpublic:  2<br>recentfile: TRUE	blue
2819	Lampertheim-Neuschloss	Hessen	49.6	8.5093	94	6	0	TRUE	rdwd::metaInfo(id=2819)<br>name: Lampertheim-Neuschloss<br>state: Hessen<br>lat: 49.6000<br>lon:  8.5093<br>ele:   94<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
2821	Lamspringe	Niedersachsen	51.9603	10.0157	214	15	15	FALSE	rdwd::metaInfo(id=2821)<br>name: Lamspringe<br>state: Niedersachsen<br>lat: 51.9603<br>lon: 10.0157<br>ele:  214<br>n public files: 15<br>nonpublic: 15<br>recentfile: FALSE	red
2822	Lamstedt	Niedersachsen	53.6369	9.0979	25	13	2	TRUE	rdwd::metaInfo(id=2822)<br>name: Lamstedt<br>state: Niedersachsen<br>lat: 53.6369<br>lon:  9.0979<br>ele:   25<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
2823	Landau/Isar	Bayern	48.6765	12.6923	338	3	3	FALSE	rdwd::metaInfo(id=2823)<br>name: Landau/Isar<br>state: Bayern<br>lat: 48.6765<br>lon: 12.6923<br>ele:  338<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2824	Landau/Pfalz	Rheinland-Pfalz	49.1958	8.0972	150	3	3	FALSE	rdwd::metaInfo(id=2824)<br>name: Landau/Pfalz<br>state: Rheinland-Pfalz<br>lat: 49.1958<br>lon:  8.0972<br>ele:  150<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
14316	Landau/Pfalz-Taubensuhl	Rheinland-Pfalz	49.2844	7.9122	525	6	0	TRUE	rdwd::metaInfo(id=14316)<br>name: Landau/Pfalz-Taubensuhl<br>state: Rheinland-Pfalz<br>lat: 49.2844<br>lon:  7.9122<br>ele:  525<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
2825	Landau/Pfalz-Taubensuhl (WWV RLP)	Rheinland-Pfalz	49.2845	7.9124	525	1	5	FALSE	rdwd::metaInfo(id=2825)<br>name: Landau/Pfalz-Taubensuhl (WWV RLP)<br>state: Rheinland-Pfalz<br>lat: 49.2845<br>lon:  7.9124<br>ele:  525<br>n public files:  1<br>nonpublic:  5<br>recentfile: FALSE	red
2826	Landin	Brandenburg	53.0785	14.137	40	3	3	FALSE	rdwd::metaInfo(id=2826)<br>name: Landin<br>state: Brandenburg<br>lat: 53.0785<br>lon: 14.1370<br>ele:   40<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2828	Landsberg	Sachsen-Anhalt	51.524	12.1685	103	3	3	FALSE	rdwd::metaInfo(id=2828)<br>name: Landsberg<br>state: Sachsen-Anhalt<br>lat: 51.5240<br>lon: 12.1685<br>ele:  103<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2829	Landsberg (Flugplatz)	Bayern	48.0772	10.9144	621	40	0	TRUE	rdwd::metaInfo(id=2829)<br>name: Landsberg (Flugplatz)<br>state: Bayern<br>lat: 48.0772<br>lon: 10.9144<br>ele:  621<br>n public files: 40<br>nonpublic:  0<br>recentfile: TRUE	blue
2830	Landsberg/Lech	Bayern	48.0349	10.8709	602	15	15	FALSE	rdwd::metaInfo(id=2830)<br>name: Landsberg/Lech<br>state: Bayern<br>lat: 48.0349<br>lon: 10.8709<br>ele:  602<br>n public files: 15<br>nonpublic: 15<br>recentfile: FALSE	red
2831	Landshut	Bayern	48.5357	12.1132	393	19	19	FALSE	rdwd::metaInfo(id=2831)<br>name: Landshut<br>state: Bayern<br>lat: 48.5357<br>lon: 12.1132<br>ele:  393<br>n public files: 19<br>nonpublic: 19<br>recentfile: FALSE	red
6224	Landshut-Peterreuth	Bayern	48.5168	12.0493	400	1	1	FALSE	rdwd::metaInfo(id=6224)<br>name: Landshut-Peterreuth<br>state: Bayern<br>lat: 48.5168<br>lon: 12.0493<br>ele:  400<br>n public files:  1<br>nonpublic:  1<br>recentfile: FALSE	red
13710	Landshut-Reithof	Bayern	48.5734	12.2576	490	46	11	TRUE	rdwd::metaInfo(id=13710)<br>name: Landshut-Reithof<br>state: Bayern<br>lat: 48.5734<br>lon: 12.2576<br>ele:  490<br>n public files: 46<br>nonpublic: 11<br>recentfile: TRUE	blue
2832	Landshut-Schoenbrunn	Bayern	48.5579	12.1966	385	3	3	FALSE	rdwd::metaInfo(id=2832)<br>name: Landshut-Schoenbrunn<br>state: Bayern<br>lat: 48.5579<br>lon: 12.1966<br>ele:  385<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2833	Landstuhl	Rheinland-Pfalz	49.4095	7.5684	280	3	3	FALSE	rdwd::metaInfo(id=2833)<br>name: Landstuhl<br>state: Rheinland-Pfalz<br>lat: 49.4095<br>lon:  7.5684<br>ele:  280<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2834	Landwehr-Wetteborn	Niedersachsen	51.9167	9.9667	205	3	3	FALSE	rdwd::metaInfo(id=2834)<br>name: Landwehr-Wetteborn<br>state: Niedersachsen<br>lat: 51.9167<br>lon:  9.9667<br>ele:  205<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2835	Landwehrhagen	Niedersachsen	51.35	9.6	303	3	3	FALSE	rdwd::metaInfo(id=2835)<br>name: Landwehrhagen<br>state: Niedersachsen<br>lat: 51.3500<br>lon:  9.6000<br>ele:  303<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
1016	Langballig	Schleswig-Holstein	54.7949	9.6429	25	6	0	TRUE	rdwd::metaInfo(id=1016)<br>name: Langballig<br>state: Schleswig-Holstein<br>lat: 54.7949<br>lon:  9.6429<br>ele:   25<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
2836	Langebrueck	Sachsen	51.1257	13.846	213	4	2	TRUE	rdwd::metaInfo(id=2836)<br>name: Langebrueck<br>state: Sachsen<br>lat: 51.1257<br>lon: 13.8460<br>ele:  213<br>n public files:  4<br>nonpublic:  2<br>recentfile: TRUE	blue
2837	Langeln Kreis Wernigerode	Sachsen-Anhalt	51.9155	10.7926	177	3	3	FALSE	rdwd::metaInfo(id=2837)<br>name: Langeln Kreis Wernigerode<br>state: Sachsen-Anhalt<br>lat: 51.9155<br>lon: 10.7926<br>ele:  177<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
2839	Langelsheim-Astfeld	Niedersachsen	51.9262	10.3461	210	13	2	TRUE	rdwd::metaInfo(id=2839)<br>name: Langelsheim-Astfeld<br>state: Niedersachsen<br>lat: 51.9262<br>lon: 10.3461<br>ele:  210<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
