id	name	state	lat	long	ele	all_elev	nfiles_coord	nfiles_id	recentfile	display
3459	Nenndorf	Niedersachsen	53.3754	9.8974	80	80(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3459)<br>name: Nenndorf<br>state: Niedersachsen<br>lat: 53.3754<br>long:  9.8974<br>ele:   80.00<br>all_elev: 80(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3460	Nennslingen	Bayern	49.0479	11.1281	530	530(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3460)<br>name: Nennslingen<br>state: Bayern<br>lat: 49.0479<br>long: 11.1281<br>ele:  530.00<br>all_elev: 530(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3461	Nentershausen	Hessen	51.0098	9.9355	295	295(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3461)<br>name: Nentershausen<br>state: Hessen<br>lat: 51.0098<br>long:  9.9355<br>ele:  295.00<br>all_elev: 295(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
15109	Neresheim	Baden-Wuerttemberg	48.7596	10.3366	543	543(1)	1	4	FALSE	rdwd::metaInfo(id=15109)<br>name: Neresheim<br>state: Baden-Wuerttemberg<br>lat: 48.7596<br>long: 10.3366<br>ele:  543.00<br>all_elev: 543(1)<br>nfiles_coord: 1<br>nfiles_id: 4<br>recentfile: FALSE
15109	Neresheim	Baden-Wuerttemberg	48.7595	10.3364	543	543(3)	3	4	TRUE	rdwd::metaInfo(id=15109)<br>name: Neresheim<br>state: Baden-Wuerttemberg<br>lat: 48.7595<br>long: 10.3364<br>ele:  543.00<br>all_elev: 543(3)<br>nfiles_coord: 3<br>nfiles_id: 4<br>recentfile:  TRUE
3462	Neresheim-Stetten	Baden-Wuerttemberg	48.7712	10.2794	552	552(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3462)<br>name: Neresheim-Stetten<br>state: Baden-Wuerttemberg<br>lat: 48.7712<br>long: 10.2794<br>ele:  552.00<br>all_elev: 552(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3687	Nersingen-Oberfahlheim	Bayern	48.4294	10.1473	472	472(2)	2	4	TRUE	rdwd::metaInfo(id=3687)<br>name: Nersingen-Oberfahlheim<br>state: Bayern<br>lat: 48.4294<br>long: 10.1473<br>ele:  472.00<br>all_elev: 472(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
3687	Nersingen-Oberfahlheim	Bayern	48.4293	10.1469	472	472(2)	2	4	FALSE	rdwd::metaInfo(id=3687)<br>name: Nersingen-Oberfahlheim<br>state: Bayern<br>lat: 48.4293<br>long: 10.1469<br>ele:  472.00<br>all_elev: 472(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
3463	Nesseltal bei Bayrischzell	Bayern	47.6333	12.0333	899	899(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3463)<br>name: Nesseltal bei Bayrischzell<br>state: Bayern<br>lat: 47.6333<br>long: 12.0333<br>ele:  899.00<br>all_elev: 899(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3464	Nesselwang	Bayern	47.6347	10.5077	880	880(4)	4	4	TRUE	rdwd::metaInfo(id=3464)<br>name: Nesselwang<br>state: Bayern<br>lat: 47.6347<br>long: 10.5077<br>ele:  880.00<br>all_elev: 880(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
3466	Netphen-Hainchen	Nordrhein-Westfalen	50.8574	8.2116	395	395(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3466)<br>name: Netphen-Hainchen<br>state: Nordrhein-Westfalen<br>lat: 50.8574<br>long:  8.2116<br>ele:  395.00<br>all_elev: 395(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3465	Netphen (Lahnhof)	Nordrhein-Westfalen	50.8912	8.2416	610	610(4)	4	4	TRUE	rdwd::metaInfo(id=3465)<br>name: Netphen (Lahnhof)<br>state: Nordrhein-Westfalen<br>lat: 50.8912<br>long:  8.2416<br>ele:  610.00<br>all_elev: 610(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
3467	Nettelsee	Schleswig-Holstein	54.1734	10.187	40	40(2)	2	4	FALSE	rdwd::metaInfo(id=3467)<br>name: Nettelsee<br>state: Schleswig-Holstein<br>lat: 54.1734<br>long: 10.1870<br>ele:   40.00<br>all_elev: 40(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
3467	Nettelsee	Schleswig-Holstein	54.1733	10.1869	40	40(2)	2	4	TRUE	rdwd::metaInfo(id=3467)<br>name: Nettelsee<br>state: Schleswig-Holstein<br>lat: 54.1733<br>long: 10.1869<br>ele:   40.00<br>all_elev: 40(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
7344	Nettetal-Huelst	Nordrhein-Westfalen	51.2995	6.2013	45	45(3)	3	6	FALSE	rdwd::metaInfo(id=7344)<br>name: Nettetal-Huelst<br>state: Nordrhein-Westfalen<br>lat: 51.2995<br>long:  6.2013<br>ele:   45.00<br>all_elev: 45(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile: FALSE
7344	Nettetal-Huelst	Nordrhein-Westfalen	51.2992	6.2013	45	45(3)	3	6	TRUE	rdwd::metaInfo(id=7344)<br>name: Nettetal-Huelst<br>state: Nordrhein-Westfalen<br>lat: 51.2992<br>long:  6.2013<br>ele:   45.00<br>all_elev: 45(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile:  TRUE
3468	Nettetal-Lobberich	Nordrhein-Westfalen	51.3079	6.303	53	53(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3468)<br>name: Nettetal-Lobberich<br>state: Nordrhein-Westfalen<br>lat: 51.3079<br>long:  6.3030<br>ele:   53.00<br>all_elev: 53(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3472	Neu-Anspach-Anspach	Hessen	50.2932	8.5009	375	375(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3472)<br>name: Neu-Anspach-Anspach<br>state: Hessen<br>lat: 50.2932<br>long:  8.5009<br>ele:  375.00<br>all_elev: 375(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3474	Neu-Isenburg	Hessen	50.0416	8.7004	130	130(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3474)<br>name: Neu-Isenburg<br>state: Hessen<br>lat: 50.0416<br>long:  8.7004<br>ele:  130.00<br>all_elev: 130(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3475	Neu-Ulm	Bayern	48.3796	9.9902	471	471(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3475)<br>name: Neu-Ulm<br>state: Bayern<br>lat: 48.3796<br>long:  9.9902<br>ele:  471.00<br>all_elev: 471(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
4675	Neu-Ulm-Hausen	Bayern	48.3455	10.0624	514	514(2)	2	4	TRUE	rdwd::metaInfo(id=4675)<br>name: Neu-Ulm-Hausen<br>state: Bayern<br>lat: 48.3455<br>long: 10.0624<br>ele:  514.00<br>all_elev: 514(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
7410	Neu-Ulrichstein	Hessen	50.7531	9.0236	350	350(1)	1	24	FALSE	rdwd::metaInfo(id=7410)<br>name: Neu-Ulrichstein<br>state: Hessen<br>lat: 50.7531<br>long:  9.0236<br>ele:  350.00<br>all_elev: 350(1)<br>nfiles_coord: 1<br>nfiles_id: 24<br>recentfile: FALSE
7410	Neu-Ulrichstein	Hessen	50.7519	9.0226	350	350(10)	10	24	FALSE	rdwd::metaInfo(id=7410)<br>name: Neu-Ulrichstein<br>state: Hessen<br>lat: 50.7519<br>long:  9.0226<br>ele:  350.00<br>all_elev: 350(10)<br>nfiles_coord: 10<br>nfiles_id: 24<br>recentfile: FALSE
7410	Neu-Ulrichstein	Hessen	50.7513	9.0224	350.07	350(10)_350.3(3)	13	24	TRUE	rdwd::metaInfo(id=7410)<br>name: Neu-Ulrichstein<br>state: Hessen<br>lat: 50.7513<br>long:  9.0224<br>ele:  350.07<br>all_elev: 350(10)_350.3(3)<br>nfiles_coord: 13<br>nfiles_id: 24<br>recentfile:  TRUE
714	Neu Madlitz	Brandenburg	52.3655	14.247	46	46(3)	3	6	FALSE	rdwd::metaInfo(id=714)<br>name: Neu Madlitz<br>state: Brandenburg<br>lat: 52.3655<br>long: 14.2470<br>ele:   46.00<br>all_elev: 46(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile: FALSE
714	Neu Madlitz	Brandenburg	52.3653	14.2474	46	46(3)	3	6	TRUE	rdwd::metaInfo(id=714)<br>name: Neu Madlitz<br>state: Brandenburg<br>lat: 52.3653<br>long: 14.2474<br>ele:   46.00<br>all_elev: 46(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile:  TRUE
3470	Neu Poserin	Mecklenburg-Vorpommern	53.5524	12.1634	80	80(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3470)<br>name: Neu Poserin<br>state: Mecklenburg-Vorpommern<br>lat: 53.5524<br>long: 12.1634<br>ele:   80.00<br>all_elev: 80(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3471	Neu Zauche	Brandenburg	51.9281	14.0888	55	55(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3471)<br>name: Neu Zauche<br>state: Brandenburg<br>lat: 51.9281<br>long: 14.0888<br>ele:   55.00<br>all_elev: 55(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3476	Neualbenreuth	Bayern	49.9831	12.4432	585	585(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3476)<br>name: Neualbenreuth<br>state: Bayern<br>lat: 49.9831<br>long: 12.4432<br>ele:  585.00<br>all_elev: 585(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3477	Neubiberg	Bayern	48.0667	11.6333	552	552(6)	2 (+4)	2 (+4)	FALSE	rdwd::metaInfo(id=3477)<br>name: Neubiberg<br>state: Bayern<br>lat: 48.0667<br>long: 11.6333<br>ele:  552.00<br>all_elev: 552(6)<br>nfiles_coord: 2 (+4)<br>nfiles_id: 2 (+4)<br>recentfile: FALSE
3478	Neubrandenburg	Mecklenburg-Vorpommern	53.5468	13.1914	81	81(25)	13 (+12)	14 (+12)	FALSE	rdwd::metaInfo(id=3478)<br>name: Neubrandenburg<br>state: Mecklenburg-Vorpommern<br>lat: 53.5468<br>long: 13.1914<br>ele:   81.00<br>all_elev: 81(25)<br>nfiles_coord: 13 (+12)<br>nfiles_id: 14 (+12)<br>recentfile: FALSE
3478	Neubrandenburg	Mecklenburg-Vorpommern	53.5483	13.1931	81	81(1)	1	14 (+12)	FALSE	rdwd::metaInfo(id=3478)<br>name: Neubrandenburg<br>state: Mecklenburg-Vorpommern<br>lat: 53.5483<br>long: 13.1931<br>ele:   81.00<br>all_elev: 81(1)<br>nfiles_coord: 1<br>nfiles_id: 14 (+12)<br>recentfile: FALSE
3479	Neubrandenburg (Kuessower Str.)	Mecklenburg-Vorpommern	53.5679	13.2766	17	17(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3479)<br>name: Neubrandenburg (Kuessower Str.)<br>state: Mecklenburg-Vorpommern<br>lat: 53.5679<br>long: 13.2766<br>ele:   17.00<br>all_elev: 17(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3480	Neubrueck/Spree	Brandenburg	52.2658	14.2912	42	42(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3480)<br>name: Neubrueck/Spree<br>state: Brandenburg<br>lat: 52.2658<br>long: 14.2912<br>ele:   42.00<br>all_elev: 42(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3481	Neubukow	Mecklenburg-Vorpommern	54.0309	11.6657	25	25(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3481)<br>name: Neubukow<br>state: Mecklenburg-Vorpommern<br>lat: 54.0309<br>long: 11.6657<br>ele:   25.00<br>all_elev: 25(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5562	Neubulach-Oberhaugstett	Baden-Wuerttemberg	48.6515	8.6801	570	570(1)	1	18	FALSE	rdwd::metaInfo(id=5562)<br>name: Neubulach-Oberhaugstett<br>state: Baden-Wuerttemberg<br>lat: 48.6515<br>long:  8.6801<br>ele:  570.00<br>all_elev: 570(1)<br>nfiles_coord: 1<br>nfiles_id: 18<br>recentfile: FALSE
5562	Neubulach-Oberhaugstett	Baden-Wuerttemberg	48.6516	8.6801	570	570(16)	16	18	TRUE	rdwd::metaInfo(id=5562)<br>name: Neubulach-Oberhaugstett<br>state: Baden-Wuerttemberg<br>lat: 48.6516<br>long:  8.6801<br>ele:  570.00<br>all_elev: 570(16)<br>nfiles_coord: 16<br>nfiles_id: 18<br>recentfile:  TRUE
5562	Neubulach-Oberhaugstett	Baden-Wuerttemberg	48.6525	8.6811	570	570(1)	1	18	FALSE	rdwd::metaInfo(id=5562)<br>name: Neubulach-Oberhaugstett<br>state: Baden-Wuerttemberg<br>lat: 48.6525<br>long:  8.6811<br>ele:  570.00<br>all_elev: 570(1)<br>nfiles_coord: 1<br>nfiles_id: 18<br>recentfile: FALSE
3482	Neuburg-Steinhausen	Mecklenburg-Vorpommern	53.9429	11.6091	39	39(3)	3	4	TRUE	rdwd::metaInfo(id=3482)<br>name: Neuburg-Steinhausen<br>state: Mecklenburg-Vorpommern<br>lat: 53.9429<br>long: 11.6091<br>ele:   39.00<br>all_elev: 39(3)<br>nfiles_coord: 3<br>nfiles_id: 4<br>recentfile:  TRUE
3482	Neuburg-Steinhausen	Mecklenburg-Vorpommern	53.9456	11.6057	39	39(1)	1	4	FALSE	rdwd::metaInfo(id=3482)<br>name: Neuburg-Steinhausen<br>state: Mecklenburg-Vorpommern<br>lat: 53.9456<br>long: 11.6057<br>ele:   39.00<br>all_elev: 39(1)<br>nfiles_coord: 1<br>nfiles_id: 4<br>recentfile: FALSE
3483	Neuburg/Donau	Bayern	48.7321	11.204	380	380(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3483)<br>name: Neuburg/Donau<br>state: Bayern<br>lat: 48.7321<br>long: 11.2040<br>ele:  380.00<br>all_elev: 380(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3484	Neuburg/Donau (Flugplatz)	Bayern	48.7097	11.2096	380	380(17)	15 (+2)	16 (+2)	TRUE	rdwd::metaInfo(id=3484)<br>name: Neuburg/Donau (Flugplatz)<br>state: Bayern<br>lat: 48.7097<br>long: 11.2096<br>ele:  380.00<br>all_elev: 380(17)<br>nfiles_coord: 15 (+2)<br>nfiles_id: 16 (+2)<br>recentfile:  TRUE
3484	Neuburg/Donau (Flugplatz)	Bayern	48.7094	11.21	380	380(1)	1	16 (+2)	FALSE	rdwd::metaInfo(id=3484)<br>name: Neuburg/Donau (Flugplatz)<br>state: Bayern<br>lat: 48.7094<br>long: 11.2100<br>ele:  380.00<br>all_elev: 380(1)<br>nfiles_coord: 1<br>nfiles_id: 16 (+2)<br>recentfile: FALSE
3485	Neuburg/Kammel-Langenhaslach	Bayern	48.3115	10.3773	486	486(10)	9 (+1)	17 (+1)	TRUE	rdwd::metaInfo(id=3485)<br>name: Neuburg/Kammel-Langenhaslach<br>state: Bayern<br>lat: 48.3115<br>long: 10.3773<br>ele:  486.00<br>all_elev: 486(10)<br>nfiles_coord: 9 (+1)<br>nfiles_id: 17 (+1)<br>recentfile:  TRUE
3485	Neuburg/Kammel-Langenhaslach	Bayern	48.3116	10.3771	486	486(7)	7	17 (+1)	FALSE	rdwd::metaInfo(id=3485)<br>name: Neuburg/Kammel-Langenhaslach<br>state: Bayern<br>lat: 48.3116<br>long: 10.3771<br>ele:  486.00<br>all_elev: 486(7)<br>nfiles_coord: 7<br>nfiles_id: 17 (+1)<br>recentfile: FALSE
3485	Neuburg/Kammel-Langenhaslach	Bayern	48.3125	10.3783	486	486(1)	1	17 (+1)	FALSE	rdwd::metaInfo(id=3485)<br>name: Neuburg/Kammel-Langenhaslach<br>state: Bayern<br>lat: 48.3125<br>long: 10.3783<br>ele:  486.00<br>all_elev: 486(1)<br>nfiles_coord: 1<br>nfiles_id: 17 (+1)<br>recentfile: FALSE
3486	Neudenau	Baden-Wuerttemberg	49.2931	9.2722	212	212(9)	4 (+5)	4 (+5)	FALSE	rdwd::metaInfo(id=3486)<br>name: Neudenau<br>state: Baden-Wuerttemberg<br>lat: 49.2931<br>long:  9.2722<br>ele:  212.00<br>all_elev: 212(9)<br>nfiles_coord: 4 (+5)<br>nfiles_id: 4 (+5)<br>recentfile: FALSE
3487	Neudorf	Sachsen-Anhalt	51.607	11.1183	425	425(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3487)<br>name: Neudorf<br>state: Sachsen-Anhalt<br>lat: 51.6070<br>long: 11.1183<br>ele:  425.00<br>all_elev: 425(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3488	Neudrossenfeld	Bayern	50.0181	11.5044	357	357(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3488)<br>name: Neudrossenfeld<br>state: Bayern<br>lat: 50.0181<br>long: 11.5044<br>ele:  357.00<br>all_elev: 357(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3489	Neue Traunsteiner Huette	Bayern	47.6333	12.8	1560	1560(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3489)<br>name: Neue Traunsteiner Huette<br>state: Bayern<br>lat: 47.6333<br>long: 12.8000<br>ele: 1560.00<br>all_elev: 1560(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3490	Neuenahr, Bad-Ahrweiler	Rheinland-Pfalz	50.5346	7.0853	111	111(17)	17	18	TRUE	rdwd::metaInfo(id=3490)<br>name: Neuenahr, Bad-Ahrweiler<br>state: Rheinland-Pfalz<br>lat: 50.5346<br>long:  7.0853<br>ele:  111.00<br>all_elev: 111(17)<br>nfiles_coord: 17<br>nfiles_id: 18<br>recentfile:  TRUE
3490	Neuenahr, Bad-Ahrweiler	Rheinland-Pfalz	50.5358	7.0853	111	111(1)	1	18	FALSE	rdwd::metaInfo(id=3490)<br>name: Neuenahr, Bad-Ahrweiler<br>state: Rheinland-Pfalz<br>lat: 50.5358<br>long:  7.0853<br>ele:  111.00<br>all_elev: 111(1)<br>nfiles_coord: 1<br>nfiles_id: 18<br>recentfile: FALSE
3492	Neuenburg	Baden-Wuerttemberg	47.8088	7.5617	213	213(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3492)<br>name: Neuenburg<br>state: Baden-Wuerttemberg<br>lat: 47.8088<br>long:  7.5617<br>ele:  213.00<br>all_elev: 213(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3494	Neuendettelsau	Bayern	49.2833	10.797	438	438(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3494)<br>name: Neuendettelsau<br>state: Bayern<br>lat: 49.2833<br>long: 10.7970<br>ele:  438.00<br>all_elev: 438(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
6193	Neuenhagen bei Berlin	Brandenburg	52.5239	13.6915	58	58(4)	4	4	TRUE	rdwd::metaInfo(id=6193)<br>name: Neuenhagen bei Berlin<br>state: Brandenburg<br>lat: 52.5239<br>long: 13.6915<br>ele:   58.00<br>all_elev: 58(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
3495	Neuenkirchen, Kreis Osnabrueck	Niedersachsen	52.4172	7.8358	56	56(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3495)<br>name: Neuenkirchen, Kreis Osnabrueck<br>state: Niedersachsen<br>lat: 52.4172<br>long:  7.8358<br>ele:   56.00<br>all_elev: 56(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3496	Neuenkirchen/Oldenburg -Voerden	Niedersachsen	52.478	8.0969	42	42(2)	2	4	FALSE	rdwd::metaInfo(id=3496)<br>name: Neuenkirchen/Oldenburg -Voerden<br>state: Niedersachsen<br>lat: 52.4780<br>long:  8.0969<br>ele:   42.00<br>all_elev: 42(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
3498	Neuenrade	Nordrhein-Westfalen	51.2833	7.7833	339	339(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3498)<br>name: Neuenrade<br>state: Nordrhein-Westfalen<br>lat: 51.2833<br>long:  7.7833<br>ele:  339.00<br>all_elev: 339(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3499	Neuenrade-Blintrop	Nordrhein-Westfalen	51.2915	7.8527	296	296(3)	3	6	FALSE	rdwd::metaInfo(id=3499)<br>name: Neuenrade-Blintrop<br>state: Nordrhein-Westfalen<br>lat: 51.2915<br>long:  7.8527<br>ele:  296.00<br>all_elev: 296(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile: FALSE
3499	Neuenrade-Blintrop	Nordrhein-Westfalen	51.2915	7.853	296	296(3)	3	6	TRUE	rdwd::metaInfo(id=3499)<br>name: Neuenrade-Blintrop<br>state: Nordrhein-Westfalen<br>lat: 51.2915<br>long:  7.8530<br>ele:  296.00<br>all_elev: 296(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile:  TRUE
3500	Neuenstadt am Kocher	Baden-Wuerttemberg	49.2314	9.3367	184	184(4)	4	4	TRUE	rdwd::metaInfo(id=3500)<br>name: Neuenstadt am Kocher<br>state: Baden-Wuerttemberg<br>lat: 49.2314<br>long:  9.3367<br>ele:  184.00<br>all_elev: 184(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
3501	Neuenstein-Muehlbach	Hessen	50.9303	9.558	342	342(2)	2	4	TRUE	rdwd::metaInfo(id=3501)<br>name: Neuenstein-Muehlbach<br>state: Hessen<br>lat: 50.9303<br>long:  9.5580<br>ele:  342.00<br>all_elev: 342(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
3501	Neuenstein-Muehlbach	Hessen	50.9309	9.5592	342	342(2)	2	4	FALSE	rdwd::metaInfo(id=3501)<br>name: Neuenstein-Muehlbach<br>state: Hessen<br>lat: 50.9309<br>long:  9.5592<br>ele:  342.00<br>all_elev: 342(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
3502	Neuental-Zimmersrode	Hessen	51.0167	9.25	205	205(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3502)<br>name: Neuental-Zimmersrode<br>state: Hessen<br>lat: 51.0167<br>long:  9.2500<br>ele:  205.00<br>all_elev: 205(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3503	Neuerkirch	Rheinland-Pfalz	50.0167	7.4833	355	355(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3503)<br>name: Neuerkirch<br>state: Rheinland-Pfalz<br>lat: 50.0167<br>long:  7.4833<br>ele:  355.00<br>all_elev: 355(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3504	Neufahrn	Bayern	48.3083	11.6703	464	464(4)	4	4	TRUE	rdwd::metaInfo(id=3504)<br>name: Neufahrn<br>state: Bayern<br>lat: 48.3083<br>long: 11.6703<br>ele:  464.00<br>all_elev: 464(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
3505	Neuffen	Baden-Wuerttemberg	48.5648	9.3703	394	394(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3505)<br>name: Neuffen<br>state: Baden-Wuerttemberg<br>lat: 48.5648<br>long:  9.3703<br>ele:  394.00<br>all_elev: 394(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3506	Neugattersleben	Sachsen-Anhalt	51.8554	11.7046	72	72(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3506)<br>name: Neugattersleben<br>state: Sachsen-Anhalt<br>lat: 51.8554<br>long: 11.7046<br>ele:   72.00<br>all_elev: 72(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3507	Neugersdorf	Sachsen	50.9694	14.6145	445	445(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=3507)<br>name: Neugersdorf<br>state: Sachsen<br>lat: 50.9694<br>long: 14.6145<br>ele:  445.00<br>all_elev: 445(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
7244	Neuglobsow (HM)	Brandenburg	53.1424	13.0319	62	62(23)	12 (+11)	12 (+11)	TRUE	rdwd::metaInfo(id=7244)<br>name: Neuglobsow (HM)<br>state: Brandenburg<br>lat: 53.1424<br>long: 13.0319<br>ele:   62.00<br>all_elev: 62(23)<br>nfiles_coord: 12 (+11)<br>nfiles_id: 12 (+11)<br>recentfile:  TRUE
3511	Neuhardenberg	Brandenburg	52.5902	14.2387	14	14(3)	3	4	TRUE	rdwd::metaInfo(id=3511)<br>name: Neuhardenberg<br>state: Brandenburg<br>lat: 52.5902<br>long: 14.2387<br>ele:   14.00<br>all_elev: 14(3)<br>nfiles_coord: 3<br>nfiles_id: 4<br>recentfile:  TRUE
3511	Neuhardenberg	Brandenburg	52.5869	14.2417	14	14(1)	1	4	FALSE	rdwd::metaInfo(id=3511)<br>name: Neuhardenberg<br>state: Brandenburg<br>lat: 52.5869<br>long: 14.2417<br>ele:   14.00<br>all_elev: 14(1)<br>nfiles_coord: 1<br>nfiles_id: 4<br>recentfile: FALSE
3512	Neuhaus	Thueringen	50.5	11.15	820	820(5)	2 (+3)	2 (+3)	FALSE	rdwd::metaInfo(id=3512)<br>name: Neuhaus<br>state: Thueringen<br>lat: 50.5000<br>long: 11.1500<br>ele:  820.00<br>all_elev: 820(5)<br>nfiles_coord: 2 (+3)<br>nfiles_id: 2 (+3)<br>recentfile: FALSE
7421	Neuhaus-Schierschnitz	Thueringen	50.325	11.2395	383	383(6)	6	6	TRUE	rdwd::metaInfo(id=7421)<br>name: Neuhaus-Schierschnitz<br>state: Thueringen<br>lat: 50.3250<br>long: 11.2395<br>ele:  383.00<br>all_elev: 383(6)<br>nfiles_coord: 6<br>nfiles_id: 6<br>recentfile:  TRUE
